100	0	3234
100	2	3234
100	7	3234
1000	4	1789
1002	6	2829
1002	6	348
1002	6	356
1002	6	357
1002	6	362
1002	6	375
1002	6	4
101	6	313
1010	0	3186
1010	2	3232
1015	2	639
1016	6	1410
1016	6	20
1016	6	311
1016	6	349
1016	6	3509
1016	6	374
1016	6	655
1017	6	2828
1018	0	2674
1018	0	3099
1019	0	35
102	7	2957
102	7	3179
102	7	3421
1020	0	1939
1021	7	1832
1022	3	1413
1022	3	2526
1023	0	3264
1023	2	3264
1023	2	3295
1024	7	1871
1024	7	2061
1025	0	2176
1025	0	2321
1027	0	5
1027	3	5
1028	7	3164
1029	0	1255
1029	0	1531
1029	2	1255
1029	2	1531
1029	2	3290
1029	2	941
103	7	3043
103	7	638
103	7	719
1030	0	3438
1031	2	1922
1032	7	1382
1032	7	3194
1033	7	1066
1033	7	285
1033	7	3058
1033	7	3412
1034	3	2589
1034	3	3173
1034	3	3392
1035	2	3060
1036	2	3273
1036	2	558
1037	7	2206
1038	2	3288
1038	2	792
1039	2	668
104	0	738
104	2	738
1040	7	1397
1040	7	220
1041	3	1079
1041	3	1588
1041	3	3185
1042	0	2146
1045	2	3048
1046	0	3314
1047	0	3217
1047	7	3215
1047	7	3216
1048	7	1400
1048	7	2869
1049	7	1079
1049	7	1344
1049	7	2132
1049	7	2442
1049	7	2999
1049	7	3033
1049	7	3167
1049	7	539
105	3	1808
105	3	3218
1050	0	175
1050	2	175
1051	0	1940
1051	2	1940
1052	3	3292
1053	3	1075
1055	2	3304
1055	2	379
1057	0	830
1058	2	1719
1058	2	2262
1058	2	3079
1058	2	37
106	2	2526
1060	7	3192
1061	3	3057
1062	3	1200
1062	3	3539
1064	6	2831
1064	6	318
1064	6	335
1064	6	341
1065	6	2833
1065	6	312
1069	0	3325
1070	7	3607
1073	0	1079
1073	0	3311
1073	0	816
1073	2	1079
1073	2	3161
1073	2	3311
1073	2	3537
1073	2	816
1076	7	1400
1077	7	3157
108	2	3143
1080	7	2436
1080	7	2985
1080	7	3
1082	6	180
1084	6	3511
1086	0	1043
1086	0	3197
1087	0	2390
1088	3	3537
1089	3	1922
1089	3	2902
1089	3	2999
1089	3	3084
1089	3	677
109	7	3237
109	7	550
1090	0	2952
1091	3	3181
1092	7	146
1094	7	1331
1095	7	2634
1097	3	3274
1097	3	535
1098	7	3068
110	0	3084
110	0	3208
110	0	3304
1100	0	517
1101	7	3070
1101	7	3252
1102	0	2461
1103	3	3402
1103	3	3492
1104	7	3174
1105	2	1731
1105	2	1904
1105	2	3059
1105	2	3607
1105	2	529
1105	2	753
1106	7	682
1107	7	3088
1107	7	406
1107	7	560
1108	2	2047
1108	2	3185
1109	3	1347
1109	3	3248
1109	3	586
1110	0	3521
1110	0	404
1111	0	3587
1112	7	1162
1113	0	3168
1113	0	3213
1113	0	3232
1114	7	3518
1115	3	3162
1115	3	3192
1116	0	3436
1117	0	2990
1117	2	2990
1118	0	256
1118	0	3307
1119	0	3015
1120	2	2146
1121	0	183
1122	2	1881
1122	2	649
1123	7	24
1123	7	3017
1123	7	3050
1124	0	661
1124	2	3006
1124	2	70
1125	2	2761
1125	2	2816
1125	2	3306
1126	2	3099
1127	2	2637
1129	2	3053
113	2	1205
113	2	36
1131	0	2357
1132	3	3252
1133	7	2159
1133	7	3087
1133	7	3152
1133	7	3165
1133	7	604
1134	7	1411
1134	7	1719
1134	7	1940
1134	7	2285
1134	7	2321
1134	7	3065
1134	7	37
1136	6	2703
1137	6	14
1138	7	1172
1139	3	3289
1139	3	3587
114	2	831
1140	0	3112
1142	3	2077
1143	6	2833
1143	6	311
1143	6	312
1143	6	324
1143	6	343
1143	6	349
1143	6	350
1143	6	374
1144	6	3509
1146	7	3137
1147	3	980
115	0	3283
115	2	2041
115	2	2885
115	2	2968
115	2	3283
115	2	3391
1150	6	3510
1155	7	3278
1155	7	3316
1156	2	1907
1157	2	2520
1158	7	2304
116	7	1003
116	7	1870
116	7	3099
116	7	3133
116	7	3151
116	7	3155
116	7	3211
116	7	3254
116	7	3255
116	7	3266
116	7	3594
116	7	517
116	7	585
116	7	594
116	7	661
116	7	70
116	7	787
1160	0	557
1160	7	557
1163	2	1201
1164	0	3187
1164	2	3187
1166	0	1811
1167	0	3547
1167	2	3547
1167	2	428
1168	3	232
1168	3	2326
1168	3	3296
1169	3	2690
117	3	940
1175	6	513
1179	6	1902
118	7	3422
1183	7	1819
1183	7	3425
1184	0	720
1184	2	3356
1185	2	2304
1185	2	2891
1186	2	2169
1189	2	404
119	6	1410
1190	6	14
1191	2	49
1192	0	3111
1192	7	1188
1192	7	2237
1192	7	257
1192	7	3492
1193	0	3080
1194	0	2884
1196	6	4
1197	6	4
1198	6	1902
1198	6	2427
1199	6	1920
1199	6	2301
1207	4	1789
1209	6	3509
1211	0	1908
1212	2	3163
1213	2	1014
1214	2	1413
1216	0	3324
1218	0	2065
1221	2	2303
1222	0	2456
1222	2	2456
1223	0	1412
1223	2	1412
1224	2	663
1225	0	1966
1226	0	1162
1227	0	1962
1228	2	1954
1229	2	970
1230	0	2539
1230	0	2976
1230	2	2539
1230	2	2806
1230	2	2976
1231	2	482
1232	0	1991
1232	0	2414
1233	2	3065
1234	2	3035
1235	0	120
1235	0	2772
1236	0	1238
1236	0	2362
1236	0	2755
1236	0	2764
1236	0	282
1236	0	2889
1236	0	3005
1236	0	3055
1236	0	409
1237	0	1769
1239	6	267
1239	6	2708
1239	6	2830
1239	6	2831
1239	6	335
1239	6	344
1239	6	345
1239	6	351
1239	6	358
1240	6	1452
1240	6	1454
1240	6	2301
1240	6	2827
1240	6	354
1240	6	664
1241	0	1292
1244	3	3302
1245	7	1923
1246	0	3493
1247	0	2304
1249	0	2362
1253	6	3475
1254	2	123
1254	2	2383
1254	2	2412
1254	2	619
1259	7	1083
1259	7	3087
1260	0	3191
1260	0	3269
1261	7	429
1262	7	1165
1262	7	1420
1262	7	1964
1262	7	2806
1262	7	3299
1262	7	432
1262	7	492
1266	0	22
1266	7	866
1268	7	3332
1268	7	45
1270	3	2211
1270	3	3250
1271	0	55
1272	0	3183
1272	0	3280
1273	7	983
1274	3	483
1275	7	1432
1275	7	483
1276	2	3531
1277	7	3064
1278	3	3394
1280	7	1067
1280	7	1351
1281	7	880
1282	3	308
1282	3	708
1283	7	1177
1283	7	1178
1284	2	997
1285	0	657
1286	0	3095
1295	7	1296
1295	7	3098
1295	7	3150
1297	0	3071
1297	2	3071
130	2	1075
130	2	1294
130	2	2515
130	2	3133
1300	2	1832
1301	3	3101
1301	3	3113
1302	0	719
1303	2	2215
1303	2	2442
1303	2	3404
1303	2	594
1304	6	180
1305	0	3165
1306	0	1530
1307	7	1397
1307	7	2980
1307	7	3248
1307	7	43
131	4	1789
1311	0	553
1312	0	3173
1313	2	3134
1314	2	1007
1314	2	2175
1314	2	2359
1314	2	3276
1314	2	3403
1315	7	2173
1315	7	2211
1315	7	2586
1315	7	2975
1315	7	3236
1315	7	3247
1315	7	3306
1315	7	3332
1315	7	3521
1315	7	529
1315	7	663
1315	7	753
1316	2	1427
1318	0	1161
1318	0	3318
1319	0	302
132	4	1789
1322	7	3537
1323	3	1145
1323	3	1991
1323	3	2267
1323	3	2414
1323	3	3246
1324	6	2831
1325	6	13
1325	6	19
1327	6	2302
1328	0	2460
1328	7	2460
1328	7	2689
133	7	1462
133	7	3084
133	7	3208
133	7	530
1338	6	321
1339	6	1378
1339	6	1450
1339	6	1452
1339	6	1454
1339	6	1455
1339	6	1920
1339	6	2426
1339	6	2824
1339	6	2825
1339	6	2826
1339	6	2827
1339	6	2828
1339	6	2837
1339	6	322
1339	6	323
1339	6	334
1339	6	345
1339	6	347
1339	6	354
1339	6	363
1339	6	523
1339	6	664
1339	6	698
134	0	2041
134	0	3283
1342	6	3435
1343	0	231
1343	2	231
1345	0	2318
1346	0	3075
135	6	368
1356	2	2174
1357	0	3115
1357	0	3274
1358	0	2941
1358	0	3324
1358	0	753
1359	0	2357
1360	7	1418
1361	2	1093
1361	2	2144
1361	2	2517
1361	2	3056
1361	2	34
1361	2	914
1362	0	3051
1363	2	839
1364	7	2182
1364	7	2240
1364	7	3041
1364	7	3120
1364	7	690
1365	2	2447
1367	0	1411
1368	3	1093
1368	3	2891
1368	3	3198
1369	0	1418
1369	0	1531
1369	0	3059
1370	3	691
1371	0	3033
1372	7	1588
1372	7	594
1372	7	977
1373	7	3150
1376	3	2917
1376	3	42
1379	6	3509
1379	6	351
138	0	3428
1383	6	1404
1385	0	2144
1389	0	3470
139	3	2782
139	3	3213
139	3	3232
1390	0	2561
1391	6	3509
1392	0	2307
1392	2	2307
1395	7	2899
1396	0	619
1398	6	328
1398	6	329
1398	6	330
1399	6	328
1399	6	329
1402	6	2280
1402	6	2836
1407	0	3107
1408	0	3201
1408	2	3201
141	6	13
141	6	19
1415	6	3509
1421	7	45
1422	7	2175
1423	6	19
1423	6	623
1423	6	624
1424	6	352
1425	6	15
1425	6	16
1425	6	352
1426	6	3509
1428	0	1980
1428	7	1337
1428	7	1980
1430	2	3198
1430	2	3250
1431	0	3421
1433	0	1217
1434	2	870
1435	6	3510
1436	6	15
1436	6	16
1437	6	15
1437	6	16
1440	6	13
1440	6	19
1440	6	310
1440	6	3475
1440	6	9
1441	6	9
1442	0	2959
1443	0	2959
1443	2	2959
1447	4	1789
1448	4	1789
1449	6	2888
1456	6	3509
1456	6	655
1457	0	2786
1458	2	2242
1459	2	3412
1460	0	2869
1463	0	1832
1463	0	3131
1464	0	2134
1465	2	636
1466	0	2971
1467	0	1011
1468	2	2999
1468	2	3038
1470	0	1287
1471	7	3177
1471	7	650
1472	0	2450
1473	3	71
1474	3	491
1474	3	585
1476	2	2673
1476	2	3165
1477	2	1344
1477	2	3438
148	7	1815
1481	0	3295
1481	0	621
1481	2	3295
1482	0	3522
1483	2	2412
1485	0	3186
1485	0	3213
1487	7	2214
1487	7	3267
1488	2	71
1489	0	3356
149	2	1542
1490	2	283
1491	7	2515
1494	2	2130
1494	2	3356
1494	7	3356
1495	0	3152
1496	2	556
1497	7	1821
1498	0	2876
1499	0	977
1500	3	2938
1500	3	594
1501	7	2802
1502	0	269
1502	0	3366
1502	2	269
1502	2	3366
1502	2	3367
1503	3	3547
1504	0	1154
1505	3	2761
1505	3	3254
1506	0	3036
1506	0	3184
1507	0	3186
1508	2	2516
1508	2	662
1509	0	1980
151	2	1182
1510	2	2518
1511	0	529
1512	0	1170
1512	0	129
1512	0	3226
1512	7	1170
1512	7	129
1512	7	1334
1512	7	2118
1512	7	2475
1512	7	269
1512	7	2860
1512	7	3112
1512	7	3114
1512	7	3226
1512	7	3366
1513	0	2758
1513	2	2465
1513	2	2758
1513	2	42
1515	7	3455
1516	3	2802
1517	0	1768
1517	0	3117
1517	7	1195
1517	7	1416
1517	7	1768
1517	7	2735
1517	7	3097
1517	7	3117
1517	7	3141
1517	7	412
1518	0	2173
1519	0	3522
1519	2	2362
152	0	3331
1520	3	2071
1521	0	3138
1521	2	3138
1521	2	3522
1521	2	3538
1521	2	409
1522	2	791
1523	2	2815
1524	6	623
1525	0	2267
1526	3	1768
1527	7	863
1528	7	3428
1529	2	1381
1534	0	2629
1534	0	2818
1534	0	700
1535	7	3476
1536	0	3029
1536	2	3029
1537	0	2460
1537	7	2460
1537	7	90
1538	0	231
1538	0	2720
1539	0	3014
1539	0	882
154	0	3422
154	2	3422
1540	3	1188
1540	3	3149
1540	3	3408
1541	3	3288
1543	0	709
1543	0	735
1544	7	1991
1544	7	709
1545	0	1897
1546	2	2792
1547	2	709
1548	0	3087
155	2	2865
