593	6	10	137	388
396	2	3225	156	401
3432	6	324	96	147
3471	0	1815	169	179
3565	3	3151	117	401
931	7	3222	177	401
633	0	1871	173	137
2883	6	1455	29	171
185	6	20	186	4
559	2	3176	105	401
272	6	2824	9	27
1562	7	2815	114	401
1625	0	1153	180	401
3601	6	2280	122	58
1806	7	42	163	400
615	7	1811	186	401
1376	3	2917	169	401
1158	7	2304	116	401
2196	6	330	122	175
1779	6	943	13	330
2522	2	456	170	401
919	6	335	71	135
2422	6	2424	41	397
1596	0	3334	188	401
393	6	2979	45	142
1286	0	3095	107	401
1866	7	46	154	401
2840	6	3511	187	364
2951	6	20	186	4
2641	0	3081	178	148
3597	6	374	97	23
213	0	3397	150	371
1781	6	359	68	385
1835	6	2879	97	127
3432	6	1410	180	279
2534	6	2299	16	2
3341	6	359	68	320
2881	6	2302	59	2
3480	6	1378	23	93
2297	6	1378	23	93
2910	2	1983	183	401
3398	7	738	176	401
680	6	2536	8	350
2455	6	350	96	414
549	7	3172	175	401
1786	6	1920	34	408
2915	0	1219	172	401
1339	6	523	194	281
1183	7	3425	173	176
1230	2	2806	187	148
1958	2	3141	186	137
1847	6	9	126	359
694	6	2708	53	31
2998	6	20	186	4
2406	3	2842	185	69
694	6	267	61	114
928	7	3404	147	401
2523	3	3280	141	400
493	7	2173	113	401
1042	0	2146	124	401
2881	6	181	46	70
2372	7	439	171	400
1779	6	2536	8	63
578	6	664	25	295
2700	6	2711	74	51
1239	6	351	54	171
1780	6	1451	18	137
2142	6	2880	123	182
930	0	3050	182	401
478	2	3231	181	401
1687	6	9	126	261
1884	2	2917	169	69
694	6	369	47	308
457	0	2145	102	401
2861	6	14	169	337
1575	6	1404	84	203
2991	6	10	137	387
1379	6	351	54	213
1239	6	358	63	93
2314	6	361	20	121
885	6	2825	52	148
478	0	3231	181	148
1399	6	329	120	122
2323	0	2520	175	400
1240	6	1452	22	137
2107	2	3278	155	401
2332	6	16	169	186
1121	0	183	177	401
2297	6	2711	74	50
779	2	3317	187	401
2919	2	3034	174	148
2619	3	2814	187	399
772	7	150	175	401
1339	6	323	53	300
2294	7	3095	107	401
3590	2	2633	151	401
179	6	9	126	379
1796	6	664	25	171
919	6	317	64	211
1901	6	14	169	67
263	6	343	96	259
781	7	21	188	401
1029	2	3290	145	401
464	0	865	157	401
1780	6	373	49	373
1082	6	180	33	109
2181	0	301	173	179
1857	7	2944	129	401
2431	6	3509	179	137
1020	0	1939	115	400
1458	2	2242	183	137
875	6	361	20	102
1847	6	9	126	261
877	6	2829	75	112
2653	2	1173	176	193
3418	6	3509	179	333
2207	6	320	119	108
1120	2	2146	124	401
1758	2	3047	166	401
806	6	321	10	140
1779	6	1450	17	137
199	0	3158	130	400
101	6	313	5	7
2431	6	374	97	147
1639	2	2808	178	400
2312	6	9	126	236
2867	6	3511	187	364
1323	3	1145	171	45
224	6	2302	59	303
2229	2	0	185	335
1544	7	709	168	137
1788	6	332	87	216
